record_date,AVERAGE_SPEED_DIFF,AVERAGE_FREE_FLOW_SPEED,AVERAGE_TIME_DIFF,AVERAGE_FREE_FLOW_TIME,LUMINOSITY,AVERAGE_TEMPERATURE,AVERAGE_ATMOSP_PRESSURE,AVERAGE_HUMIDITY,AVERAGE_WIND_SPEED,AVERAGE_CLOUDINESS,AVERAGE_PRECIPITATION,AVERAGE_RAIN
3162,2019-09-18 15:00:00,Medium,39.7,47.2,79.2,LIGHT,22.0,1017.0,93.0,2.0,,0.0,
3163,2018-07-28 09:00:00,None,37.5,0.0,81.1,LIGHT,20.0,1017.0,73.0,1.0,algumas nuvens,0.0,
3164,2019-04-13 04:00:00,None,39.1,0.0,69.1,DARK,10.0,1019.0,87.0,2.0,céu limpo,0.0,
3165,2019-05-27 08:00:00,Very_High,44.4,115.1,64.4,LIGHT,16.0,1018.0,77.0,4.0,,0.0,
3166,2018-10-07 05:00:00,None,45.7,0.0,80.9,DARK,10.0,1020.0,76.0,2.0,céu claro,0.0,
3167,2019-06-20 06:00:00,None,40.0,2.2,67.9,LIGHT,14.0,1016.0,93.0,1.0,nuvens quebradas,0.0,
3168,2018-09-08 17:00:00,Medium,40.4,37.3,90.8,LIGHT,20.0,1016.0,83.0,2.0,nuvens dispersas,0.0,
3169,2018-08-30 03:00:00,None,45.1,0.0,86.6,DARK,12.0,1019.0,93.0,1.0,céu claro,0.0,
3170,2019-01-20 10:00:00,Low,41.1,19.7,87.7,LIGHT,9.0,1020.0,81.0,3.0,algumas nuvens,0.0,
3171,2018-08-06 20:00:00,Low,40.1,4.5,90.7,DARK,19.0,1016.0,88.0,1.0,algumas nuvens,0.0,
3172,2019-09-17 06:00:00,Medium,37.3,5.2,81.7,DARK,16.0,1015.0,100.0,0.0,,0.0,
3173,2019-02-01 14:00:00,High,42.4,26.6,78.1,LIGHT,10.0,996.0,71.0,10.0,nuvens quebradas,0.0,
3174,2018-08-30 21:00:00,Low,41.9,5.4,84.5,DARK,16.0,1017.0,82.0,1.0,céu claro,0.0,
3175,2018-10-09 08:00:00,Very_High,44.9,120.5,84.6,LIGHT,13.0,1010.0,55.0,4.0,céu claro,0.0,
3176,2019-09-17 04:00:00,None,43.3,0.0,85.5,DARK,16.0,1016.0,100.0,1.0,,0.0,
3177,2019-03-02 08:00:00,None,39.1,0.0,92.2,LIGHT,10.0,1028.0,93.0,2.0,,0.0,
3178,2018-11-18 23:00:00,None,45.3,0.0,74.7,DARK,11.0,985.0,96.0,0.0,,0.0,chuva fraca
3179,2019-05-14 20:00:00,Medium,34.8,12.1,67.1,DARK,24.0,1014.0,29.0,1.0,,0.0,
3180,2019-06-06 22:00:00,None,35.3,2.0,71.3,DARK,12.0,1011.0,82.0,2.0,,0.0,aguaceiros
3181,2018-11-29 18:00:00,High,44.3,57.1,70.6,DARK,13.0,1018.0,93.0,1.0,,0.0,
3182,2018-07-26 12:00:00,Medium,39.0,37.9,90.1,LIGHT,21.0,1016.0,83.0,5.0,algumas nuvens,0.0,
3183,2019-06-10 17:00:00,High,36.0,85.5,78.7,LIGHT,18.0,1020.0,67.0,8.0,,0.0,
3184,2019-02-28 02:00:00,None,46.7,0.0,84.7,DARK,7.0,1031.0,100.0,1.0,tempo nublado,0.0,
3185,2019-06-23 03:00:00,Low,40.4,6.1,61.1,DARK,14.0,1011.0,93.0,3.0,,0.0,chuva fraca
3186,2018-07-30 08:00:00,Medium,44.3,12.2,83.1,LIGHT,20.0,1019.0,73.0,3.0,nuvens quebradas,0.0,
3187,2018-11-18 05:00:00,None,37.8,3.8,73.8,DARK,17.0,1001.0,63.0,3.0,céu claro,0.0,
3188,2018-11-30 05:00:00,Low,36.5,11.1,78.8,DARK,11.0,1021.0,100.0,1.0,,0.0,
3189,2018-10-13 21:00:00,Medium,44.6,21.3,91.7,DARK,16.0,1004.0,93.0,10.0,,0.0,chuva moderada
3190,2019-09-19 10:00:00,Medium,38.7,45.1,81.5,LIGHT,16.0,1018.0,93.0,0.0,nuvens quebradas,0.0,
3191,2018-08-13 18:00:00,High,40.6,51.0,87.6,LIGHT,20.0,1017.0,77.0,5.0,algumas nuvens,0.0,
3192,2019-02-20 06:00:00,None,39.2,0.0,91.0,DARK,3.0,1021.0,87.0,4.0,céu claro,0.0,
3193,2019-09-23 02:00:00,None,45.5,0.9,82.4,DARK,13.0,1019.0,100.0,3.0,nuvens dispersas,0.0,
3194,2018-11-07 01:00:00,None,44.8,1.2,86.1,DARK,13.0,1007.0,93.0,5.0,,0.0,chuva moderada
3195,2019-04-28 07:00:00,None,36.5,5.0,64.4,LIGHT,11.0,1022.0,93.0,0.0,,0.0,
3196,2018-11-05 14:00:00,Medium,43.0,15.5,77.9,LIGHT,15.0,1007.0,67.0,6.0,algumas nuvens,0.0,
3197,2018-08-28 12:00:00,Medium,40.0,34.9,88.3,LIGHT,19.0,1016.0,100.0,4.0,nuvens quebradas,0.0,
3198,2018-08-19 22:00:00,None,39.2,1.0,76.8,DARK,21.0,1016.0,60.0,1.0,céu claro,0.0,
3199,2019-05-28 04:00:00,None,40.3,0.0,67.2,DARK,12.0,1016.0,76.0,4.0,,0.0,
3200,2018-09-22 00:00:00,Low,45.8,4.6,90.7,DARK,17.0,1022.0,100.0,0.0,algumas nuvens,0.0,
3201,2019-09-20 18:00:00,Very_High,43.6,138.2,82.0,LIGHT,20.0,1012.0,77.0,3.0,céu pouco nublado,0.0,
3202,2019-07-04 22:00:00,None,37.5,8.5,88.4,DARK,19.0,1016.0,88.0,1.0,,0.0,
3203,2019-09-26 22:00:00,None,41.6,3.4,83.3,DARK,15.0,1022.0,100.0,1.0,,0.0,
3204,2018-09-30 08:00:00,None,40.0,0.0,87.9,LIGHT,16.0,1018.0,93.0,1.0,,0.0,
3205,2019-05-16 18:00:00,High,37.3,74.6,74.0,LIGHT,15.0,1014.0,72.0,8.0,céu pouco nublado,0.0,
3206,2018-09-19 02:00:00,None,44.9,0.0,84.6,DARK,14.0,1020.0,100.0,0.0,,0.0,
3207,2019-07-19 00:00:00,None,37.5,9.1,90.0,DARK,17.0,1015.0,100.0,10.0,,0.0,
3208,2019-04-12 00:00:00,None,39.7,3.1,77.9,DARK,9.0,1021.0,93.0,0.0,céu limpo,0.0,
3209,2018-09-22 07:00:00,None,40.7,0.0,92.1,LIGHT,13.0,1022.0,100.0,0.0,,0.0,
3210,2019-02-23 12:00:00,Medium,34.8,32.5,99.6,LIGHT,17.0,1030.0,55.0,4.0,céu claro,0.0,
3211,2019-05-20 02:00:00,None,42.9,0.0,70.9,DARK,9.0,1014.0,100.0,2.0,,0.0,
3212,2018-08-11 01:00:00,None,47.4,0.0,75.7,DARK,14.0,1021.0,93.0,0.0,céu claro,0.0,
3213,2019-06-19 14:00:00,Medium,37.3,29.9,77.0,LIGHT,20.0,1017.0,82.0,3.0,,0.0,chuva fraca
3214,2018-09-20 18:00:00,High,39.6,51.3,88.3,LIGHT,18.0,1020.0,88.0,3.0,algumas nuvens,0.0,
3215,2019-07-07 02:00:00,None,34.3,8.8,79.7,DARK,16.0,1016.0,100.0,0.0,céu pouco nublado,0.0,
3216,2019-02-24 02:00:00,None,37.2,0.0,94.5,DARK,12.0,1028.0,76.0,1.0,céu claro,0.0,
3217,2019-01-26 08:00:00,Low,36.1,4.9,69.5,LOW_LIGHT,4.0,1020.0,87.0,4.0,céu claro,0.0,
3218,2019-01-18 02:00:00,None,42.0,0.0,76.4,DARK,3.0,1022.0,93.0,1.0,céu claro,0.0,
3219,2018-10-14 01:00:00,None,40.0,1.8,87.9,DARK,13.0,1006.0,93.0,7.0,,0.0,chuva moderada
3220,2018-08-04 03:00:00,None,45.5,0.0,81.2,DARK,20.0,1016.0,83.0,1.0,céu claro,0.0,
3221,2018-09-21 12:00:00,Medium,35.2,40.1,95.3,LIGHT,23.0,1022.0,62.0,2.0,algumas nuvens,0.0,
3222,2019-05-19 09:00:00,Low,37.4,5.2,79.8,LIGHT,14.0,1016.0,76.0,2.0,,0.0,
3223,2019-02-02 02:00:00,Low,41.9,4.3,92.7,DARK,7.0,1010.0,75.0,4.0,nuvens dispersas,0.0,
3224,2018-12-10 07:00:00,High,52.2,6.4,70.0,DARK,8.0,1027.0,62.0,4.0,céu claro,0.0,
3225,2019-08-17 21:00:00,Low,40.6,19.5,98.8,DARK,19.0,1016.0,100.0,0.0,céu pouco nublado,0.0,
3226,2019-08-30 20:00:00,Medium,46.2,8.5,67.1,DARK,18.0,1018.0,100.0,3.0,,0.0,
3227,2018-09-25 06:00:00,None,44.7,1.3,85.7,DARK,17.0,1018.0,31.0,7.0,céu claro,0.0,
3228,2018-10-18 11:00:00,High,34.5,52.8,91.3,LIGHT,18.0,1012.0,72.0,5.0,céu claro,0.0,
3229,2019-09-11 14:00:00,High,38.2,52.6,85.7,LIGHT,24.0,1024.0,56.0,3.0,,0.0,
3230,2019-05-18 07:00:00,None,40.9,0.0,75.4,LIGHT,10.0,1016.0,81.0,1.0,nuvens dispersas,0.0,
3231,2019-09-17 20:00:00,None,47.0,3.4,68.9,DARK,17.0,1015.0,100.0,1.0,,0.0,
3232,2019-06-30 00:00:00,None,42.2,3.6,78.0,DARK,17.0,1017.0,93.0,4.0,,0.0,
3233,2019-07-15 22:00:00,None,43.6,2.6,89.9,DARK,19.0,1015.0,93.0,1.0,céu pouco nublado,0.0,
3234,2019-06-30 16:00:00,High,35.9,92.0,86.1,LIGHT,21.0,1019.0,82.0,6.0,céu pouco nublado,0.0,
3235,2019-08-14 07:00:00,Medium,37.1,16.0,81.0,LIGHT,15.0,1021.0,93.0,1.0,,0.0,
3236,2019-07-01 01:00:00,None,40.2,1.9,66.7,DARK,17.0,1020.0,93.0,1.0,nuvens quebradas,0.0,
3237,2018-09-30 16:00:00,High,37.1,140.6,89.6,LIGHT,16.0,1018.0,93.0,3.0,,0.0,
3238,2019-05-28 20:00:00,High,45.9,15.7,60.8,LOW_LIGHT,20.0,1018.0,52.0,5.0,,0.0,
3239,2018-12-02 09:00:00,None,42.1,0.0,74.8,LIGHT,12.0,1023.0,93.0,7.0,nuvens quebradas,0.0,
3240,2019-08-21 23:00:00,Medium,41.5,20.1,74.6,DARK,20.0,1017.0,88.0,1.0,,0.0,
3241,2018-09-06 03:00:00,None,45.3,0.8,83.3,DARK,17.0,1015.0,93.0,0.0,,0.0,
3242,2019-04-27 10:00:00,Low,31.7,12.9,81.2,LIGHT,14.0,1028.0,71.0,4.0,,0.0,
3243,2019-05-21 13:00:00,Medium,39.8,20.3,75.3,LIGHT,21.0,1016.0,68.0,5.0,,0.0,
3244,2018-10-17 07:00:00,Very_High,45.0,97.0,80.6,LOW_LIGHT,14.0,1018.0,93.0,2.0,,0.0,
3245,2019-08-20 02:00:00,Low,50.2,7.8,80.8,DARK,14.0,1018.0,100.0,1.0,,0.0,
3246,2018-11-29 13:00:00,Low,38.1,9.3,72.3,LIGHT,13.0,1016.0,100.0,5.0,,0.0,chuva fraca
3247,2018-09-26 08:00:00,Very_High,45.4,102.6,84.1,LIGHT,16.0,1021.0,64.0,2.0,céu claro,0.0,
3248,2018-11-18 21:00:00,None,40.2,1.4,69.1,DARK,11.0,985.0,93.0,0.0,,0.0,chuva fraca
3249,2018-12-04 09:00:00,Very_High,42.4,62.2,76.6,LIGHT,12.0,1022.0,100.0,1.0,,0.0,
3250,2018-08-30 00:00:00,None,45.3,3.6,86.8,DARK,14.0,1020.0,93.0,1.0,céu claro,0.0,
3251,2018-09-18 11:00:00,Medium,40.4,26.2,87.4,LIGHT,19.0,1018.0,93.0,1.0,nuvens quebradas,0.0,
3252,2018-09-18 19:00:00,Low,40.4,13.5,83.2,DARK,18.0,1018.0,88.0,2.0,,0.0,
3253,2019-02-08 20:00:00,High,49.5,18.2,80.2,DARK,11.0,1023.0,100.0,4.0,,0.0,chuva moderada
3254,2018-11-05 07:00:00,Medium,45.5,3.5,82.1,LOW_LIGHT,10.0,1003.0,93.0,6.0,,0.0,chuva fraca
3255,2018-09-07 19:00:00,High,41.7,62.4,92.8,LOW_LIGHT,24.0,1012.0,47.0,5.0,céu claro,0.0,
3256,2019-08-09 03:00:00,Low,43.1,11.8,86.2,DARK,18.0,1013.0,100.0,4.0,,0.0,chuva fraca
3257,2018-08-03 22:00:00,Medium,40.3,37.6,88.9,DARK,22.0,1017.0,83.0,2.0,céu claro,0.0,
3258,2018-10-17 16:00:00,High,44.5,118.6,85.0,LIGHT,15.0,1014.0,100.0,4.0,,0.0,chuva fraca
3259,2019-09-27 07:00:00,Very_High,47.4,296.5,73.4,LOW_LIGHT,11.0,1021.0,100.0,2.0,nuvens dispersas,0.0,
3260,2019-08-23 18:00:00,High,39.6,46.7,80.2,LIGHT,24.0,1017.0,83.0,3.0,,0.0,
3261,2019-05-18 17:00:00,High,36.1,57.6,75.2,LIGHT,15.0,1016.0,62.0,6.0,nuvens dispersas,0.0,
3262,2018-12-11 19:00:00,Medium,38.9,97.5,79.1,DARK,13.0,1024.0,82.0,0.0,nuvens quebradas,0.0,
3263,2019-09-13 05:00:00,None,48.1,1.2,76.7,DARK,16.0,1023.0,77.0,2.0,,0.0,
3264,2019-02-12 06:00:00,None,41.1,0.0,89.6,DARK,5.0,1029.0,70.0,3.0,céu claro,0.0,
3265,2018-09-07 09:00:00,Medium,40.0,34.7,90.6,LIGHT,19.0,1014.0,60.0,2.0,céu claro,0.0,
3266,2019-04-16 21:00:00,None,41.7,0.0,75.0,DARK,13.0,1011.0,82.0,2.0,céu limpo,0.0,
3267,2018-08-27 01:00:00,None,44.9,5.0,84.6,DARK,14.0,1014.0,100.0,0.0,céu claro,0.0,
3268,2019-05-15 02:00:00,None,36.0,0.0,61.5,DARK,15.0,1014.0,82.0,2.0,,0.0,
3269,2019-02-08 08:00:00,High,48.8,44.4,75.2,LOW_LIGHT,6.0,1023.0,100.0,2.0,nuvens quebradas,0.0,
3270,2019-06-03 15:00:00,Medium,37.5,23.0,76.1,LIGHT,21.0,1017.0,77.0,2.0,nuvens dispersas,0.0,
3271,2019-04-13 16:00:00,High,32.9,147.8,82.3,LIGHT,14.0,1019.0,100.0,4.0,,0.0,chuva fraca
3272,2018-08-04 05:00:00,None,44.3,1.6,87.4,DARK,20.0,1016.0,88.0,1.0,céu claro,0.0,
3273,2019-08-23 01:00:00,Low,45.2,7.6,74.1,DARK,20.0,1016.0,82.0,2.0,,0.0,
3274,2019-09-03 05:00:00,None,43.1,0.0,85.6,DARK,21.0,1017.0,38.0,5.0,,0.0,
3275,2019-07-06 15:00:00,Medium,37.0,28.3,91.0,LIGHT,23.0,1016.0,88.0,4.0,céu pouco nublado,0.0,
3276,2019-08-12 22:00:00,Medium,45.8,16.6,80.5,DARK,17.0,1022.0,87.0,3.0,,0.0,
3277,2018-09-22 17:00:00,Medium,37.1,32.0,89.6,LIGHT,22.0,1022.0,73.0,3.0,céu claro,0.0,
3278,2019-05-11 08:00:00,None,37.0,4.6,82.2,LIGHT,13.0,1023.0,100.0,2.0,céu pouco nublado,0.0,
3279,2019-06-12 00:00:00,None,38.0,0.0,73.3,DARK,13.0,1018.0,67.0,4.0,,0.0,
3280,2019-01-24 22:00:00,None,37.1,1.4,67.2,DARK,12.0,1020.0,87.0,4.0,céu claro,0.0,
3281,2018-10-04 09:00:00,High,41.6,48.2,84.6,LIGHT,15.0,1019.0,52.0,1.0,céu claro,0.0,
3282,2019-06-18 23:00:00,Low,37.9,3.0,63.8,DARK,16.0,1014.0,100.0,5.0,nuvens quebradas,0.0,
3283,2018-11-07 23:00:00,None,42.1,0.0,78.5,DARK,9.0,1017.0,87.0,3.0,algumas nuvens,0.0,
3284,2019-06-12 16:00:00,High,40.0,67.8,74.5,LIGHT,18.0,1015.0,59.0,7.0,céu pouco nublado,0.0,
3285,2018-11-23 15:00:00,High,40.5,53.5,82.0,LIGHT,13.0,1013.0,71.0,5.0,algumas nuvens,0.0,
3286,2019-06-21 22:00:00,Low,39.2,7.6,80.3,DARK,16.0,1017.0,93.0,1.0,,0.0,
3287,2019-01-28 03:00:00,Low,47.9,1.8,71.4,DARK,9.0,1025.0,93.0,1.0,nuvens quebradas,0.0,
3288,2018-08-23 09:00:00,Medium,34.2,21.4,92.5,LIGHT,16.0,1019.0,100.0,0.0,,0.0,
3289,2018-08-21 16:00:00,Medium,37.1,43.8,90.1,LIGHT,27.0,1013.0,47.0,2.0,céu claro,0.0,
3290,2019-02-14 07:00:00,Medium,52.2,7.0,72.6,DARK,11.0,1025.0,66.0,5.0,céu claro,0.0,
3291,2019-05-13 03:00:00,None,43.1,0.0,71.3,DARK,17.0,1019.0,51.0,3.0,,0.0,
3292,2019-09-09 17:00:00,High,39.0,102.7,86.0,LIGHT,20.0,1018.0,72.0,6.0,,0.0,
3293,2019-09-08 12:00:00,Medium,46.2,14.8,87.7,LIGHT,26.0,1017.0,34.0,3.0,,0.0,
3294,2019-02-21 06:00:00,None,41.0,0.0,87.6,DARK,6.0,1022.0,76.0,5.0,céu claro,0.0,
3295,2019-08-14 18:00:00,High,39.3,71.0,84.5,LIGHT,23.0,1020.0,88.0,5.0,céu pouco nublado,0.0,
3296,2018-09-04 21:00:00,None,40.9,4.8,87.8,DARK,18.0,1013.0,93.0,1.0,,0.0,trovoada com chuva leve
3297,2019-08-28 12:00:00,Medium,40.1,24.6,79.5,LIGHT,19.0,1019.0,93.0,2.0,nuvens quebradas,0.0,
3298,2019-05-04 22:00:00,Low,33.9,4.9,74.2,DARK,16.0,1014.0,72.0,0.0,,0.0,
3299,2018-07-31 22:00:00,Low,42.2,8.3,88.2,DARK,17.0,1018.0,82.0,3.0,céu claro,0.0,
3300,2018-08-04 11:00:00,Medium,40.1,21.4,90.2,LIGHT,31.0,1017.0,59.0,2.0,céu claro,0.0,
3301,2019-06-22 15:00:00,High,32.8,59.1,77.5,LIGHT,23.0,1014.0,64.0,5.0,,0.0,
3302,2018-08-03 12:00:00,Medium,33.9,39.1,93.4,LIGHT,27.0,1017.0,65.0,4.0,céu claro,0.0,
3303,2019-06-14 14:00:00,High,39.6,49.2,80.9,LIGHT,16.0,1016.0,72.0,4.0,céu pouco nublado,0.0,
3304,2019-01-20 18:00:00,Medium,36.7,69.6,89.9,DARK,11.0,1021.0,87.0,3.0,algumas nuvens,0.0,
3305,2019-07-23 14:00:00,High,37.1,49.5,86.1,LIGHT,25.0,1017.0,94.0,3.0,nuvens quebradas,0.0,
3306,2018-09-12 03:00:00,None,37.5,1.5,87.8,DARK,16.0,1019.0,100.0,0.0,céu claro,0.0,
3307,2019-04-18 16:00:00,Very_High,38.5,120.1,75.1,LIGHT,15.0,1012.0,77.0,3.0,céu pouco nublado,0.0,
3308,2019-03-05 08:00:00,None,41.5,0.0,89.0,LIGHT,11.0,1015.0,81.0,6.0,nuvens quebradas,0.0,
3309,2018-08-16 07:00:00,None,41.3,0.0,89.7,LIGHT,17.0,1016.0,100.0,2.0,tempo nublado,0.0,
3310,2019-02-15 03:00:00,None,48.5,0.0,83.3,DARK,9.0,1023.0,50.0,4.0,céu claro,0.0,
3311,2018-11-19 02:00:00,None,42.1,0.0,74.8,DARK,10.0,985.0,97.0,0.0,tempo nublado,0.0,
3312,2019-01-31 06:00:00,Low,52.4,2.7,74.8,DARK,13.0,1004.0,100.0,6.0,,0.0,chuva fraca
3313,2018-11-12 22:00:00,None,44.9,1.8,79.1,DARK,9.0,1022.0,100.0,1.0,céu claro,0.0,
3314,2019-06-01 10:00:00,Low,35.5,15.0,82.9,LIGHT,26.0,1018.0,47.0,2.0,,0.0,
3315,2019-02-01 19:00:00,High,42.1,40.3,84.2,DARK,11.0,1001.0,71.0,10.0,,0.0,chuva moderada
3316,2019-02-11 12:00:00,Low,35.1,19.1,93.5,LIGHT,12.0,1031.0,54.0,3.0,céu claro,0.0,
3317,2019-06-14 10:00:00,High,35.2,134.1,81.1,LIGHT,15.0,1015.0,82.0,2.0,nuvens dispersas,0.0,
3318,2018-09-27 17:00:00,High,43.3,72.5,85.2,LIGHT,25.0,1024.0,69.0,4.0,céu claro,0.0,
3319,2018-10-13 07:00:00,None,43.9,0.0,84.7,LOW_LIGHT,19.0,1015.0,63.0,4.0,céu claro,0.0,
3320,2018-11-17 06:00:00,None,41.8,0.0,77.3,DARK,12.0,1011.0,82.0,4.0,algumas nuvens,0.0,
3321,2019-07-13 02:00:00,Medium,43.4,9.7,80.1,DARK,19.0,1014.0,93.0,2.0,céu pouco nublado,0.0,
3322,2019-08-26 17:00:00,High,39.6,30.5,79.0,LIGHT,24.0,1014.0,69.0,1.0,nuvens dispersas,0.0,
3323,2019-09-09 16:00:00,High,36.3,92.6,86.3,LIGHT,20.0,1018.0,77.0,7.0,,0.0,
3324,2019-06-15 19:00:00,High,35.0,50.1,81.5,LIGHT,17.0,1022.0,67.0,5.0,,0.0,
3325,2018-09-06 07:00:00,High,44.0,12.8,87.0,LIGHT,17.0,1015.0,93.0,1.0,,0.0,
3326,2019-04-17 20:00:00,Low,38.0,7.9,78.6,DARK,12.0,1007.0,87.0,7.0,,0.0,aguaceiros fracos
3327,2018-08-30 10:00:00,Medium,39.6,36.5,88.3,LIGHT,17.0,1019.0,72.0,0.0,céu claro,0.0,
3328,2019-06-06 23:00:00,None,37.8,0.9,64.0,DARK,12.0,1011.0,93.0,2.0,céu pouco nublado,0.0,
3329,2018-08-21 20:00:00,Low,40.4,9.9,88.3,DARK,25.0,1013.0,61.0,1.0,céu claro,0.0,
3330,2019-02-08 05:00:00,Low,51.8,1.1,79.3,DARK,5.0,1023.0,100.0,3.0,,0.0,
3331,2018-10-11 03:00:00,Medium,46.2,6.0,87.9,DARK,18.0,1004.0,88.0,7.0,,0.0,chuva fraca
3332,2018-10-28 00:00:00,Medium,46.0,5.2,81.6,DARK,7.0,1010.0,75.0,4.0,céu claro,0.0,
3333,2018-09-24 20:00:00,None,41.8,0.0,81.1,DARK,20.0,1019.0,60.0,2.0,céu claro,0.0,
3334,2019-05-21 07:00:00,Very_High,48.1,90.3,65.4,LIGHT,11.0,1016.0,82.0,2.0,,0.0,
3335,2019-06-03 08:00:00,Very_High,47.1,187.1,63.2,LIGHT,16.0,1018.0,93.0,2.0,nuvens quebradas,0.0,
3336,2018-11-19 21:00:00,Medium,49.3,12.4,72.8,DARK,13.0,1002.0,100.0,2.0,,0.0,chuva moderada
3337,2018-09-20 14:00:00,Medium,37.1,36.1,89.6,LIGHT,20.0,1021.0,82.0,2.0,algumas nuvens,0.0,
3338,2019-08-28 07:00:00,Medium,45.6,16.1,80.3,LIGHT,16.0,1018.0,100.0,1.0,,0.0,
3339,2019-02-10 03:00:00,None,42.1,2.2,87.9,DARK,13.0,1019.0,100.0,8.0,nuvens quebradas,0.0,
3340,2018-11-07 06:00:00,None,45.5,0.0,85.6,DARK,12.0,1010.0,82.0,1.0,nuvens dispersas,0.0,
3341,2019-02-18 04:00:00,None,41.9,0.0,86.8,DARK,9.0,1016.0,100.0,1.0,,0.0,chuva fraca
3342,2018-08-13 07:00:00,Low,40.1,4.2,84.1,LIGHT,15.0,1017.0,93.0,2.0,,0.0,
3343,2018-08-05 11:00:00,Medium,42.3,19.4,89.1,LIGHT,30.0,1016.0,58.0,2.0,céu claro,0.0,
3344,2019-03-01 23:00:00,Low,37.2,8.5,94.7,DARK,12.0,1029.0,100.0,1.0,nuvens quebradas,0.0,
3345,2018-11-21 09:00:00,Very_High,45.5,99.2,75.5,LIGHT,12.0,1007.0,87.0,5.0,nuvens quebradas,0.0,
3346,2018-09-20 02:00:00,None,40.9,0.0,87.0,DARK,16.0,1021.0,100.0,2.0,,0.0,
3347,2019-08-22 15:00:00,High,40.8,46.0,82.2,LIGHT,32.0,1016.0,48.0,3.0,céu pouco nublado,0.0,
3348,2019-08-18 23:00:00,Low,44.7,15.3,83.1,DARK,16.0,1018.0,100.0,2.0,,0.0,
3349,2019-06-02 18:00:00,Medium,42.9,24.5,81.8,LIGHT,22.0,1018.0,82.0,4.0,,0.0,
3350,2019-07-20 08:00:00,None,35.2,5.0,86.4,LIGHT,18.0,1017.0,88.0,3.0,céu pouco nublado,0.0,
3351,2019-04-03 08:00:00,Very_High,46.2,97.5,77.6,LIGHT,8.0,1014.0,81.0,4.0,céu limpo,0.0,
3352,2018-09-28 13:00:00,Low,41.8,13.7,76.8,LIGHT,21.0,1020.0,68.0,3.0,céu claro,0.0,
3353,2018-11-20 16:00:00,Medium,46.2,27.9,67.1,LIGHT,14.0,1002.0,82.0,3.0,nuvens quebradas,0.0,
3354,2019-07-22 23:00:00,None,39.9,0.0,84.6,DARK,17.0,1017.0,100.0,1.0,,0.0,chuva fraca
3355,2018-07-28 03:00:00,None,44.4,0.0,85.8,DARK,14.0,1016.0,93.0,0.0,nuvens quebradas,0.0,
3356,2019-04-23 21:00:00,None,36.8,0.9,66.4,DARK,10.0,1001.0,71.0,4.0,nuvens dispersas,0.0,
3357,2018-09-17 15:00:00,Medium,37.1,32.7,90.1,LIGHT,20.0,1016.0,82.0,3.0,céu claro,0.0,
3358,2019-06-26 03:00:00,None,43.0,0.0,71.6,DARK,16.0,1014.0,88.0,3.0,céu pouco nublado,0.0,
3359,2019-02-23 08:00:00,None,41.4,0.0,89.5,LIGHT,9.0,1030.0,76.0,4.0,céu claro,0.0,
3360,2019-02-25 06:00:00,None,41.4,0.0,89.0,DARK,8.0,1028.0,58.0,5.0,céu claro,0.0,
3361,2018-09-04 10:00:00,Medium,34.2,32.1,87.8,LIGHT,18.0,1013.0,93.0,2.0,algumas nuvens,0.0,
3362,2018-08-11 23:00:00,Low,40.4,12.5,94.4,DARK,16.0,1019.0,88.0,3.0,céu claro,0.0,
3363,2019-08-19 08:00:00,Medium,41.8,22.3,84.4,LIGHT,15.0,1017.0,93.0,2.0,,0.0,
3364,2019-06-14 18:00:00,Very_High,44.1,96.2,73.1,LIGHT,17.0,1017.0,68.0,4.0,céu pouco nublado,0.0,
3365,2019-06-02 08:00:00,None,37.7,2.6,78.8,LIGHT,18.0,1018.0,100.0,1.0,,0.0,
3366,2019-09-04 11:00:00,Medium,40.4,41.2,79.1,LIGHT,26.0,1019.0,57.0,8.0,,0.0,
3367,2019-08-25 12:00:00,Medium,43.4,28.5,82.8,LIGHT,22.0,1015.0,73.0,0.0,céu pouco nublado,0.0,
3368,2018-10-29 06:00:00,None,46.4,0.0,86.6,DARK,4.0,1012.0,86.0,1.0,céu claro,0.0,
3369,2019-09-14 06:00:00,None,45.3,2.2,83.6,DARK,20.0,1020.0,60.0,2.0,,0.0,
3370,2019-09-26 14:00:00,Medium,39.4,40.4,84.3,LIGHT,21.0,1021.0,73.0,2.0,céu pouco nublado,0.0,
3371,2019-06-22 07:00:00,None,43.0,0.0,71.6,LIGHT,14.0,1015.0,100.0,1.0,,0.0,
3372,2018-11-06 01:00:00,None,43.1,1.3,83.4,DARK,9.0,1011.0,93.0,1.0,algumas nuvens,0.0,
3373,2018-11-17 01:00:00,None,37.1,0.0,68.1,DARK,14.0,1012.0,77.0,4.0,céu claro,0.0,
3374,2019-08-15 02:00:00,Low,43.6,13.0,87.9,DARK,17.0,1020.0,100.0,9.0,,0.0,
3375,2019-06-07 03:00:00,Medium,48.7,2.2,63.6,DARK,11.0,1014.0,82.0,2.0,céu pouco nublado,0.0,
3376,2019-02-03 01:00:00,None,39.3,0.0,84.3,DARK,3.0,1026.0,100.0,0.0,algumas nuvens,0.0,
3377,2019-07-04 05:00:00,None,39.9,0.8,76.7,DARK,16.0,1012.0,100.0,4.0,,0.0,
3378,2019-06-07 23:00:00,Low,36.2,4.2,62.9,DARK,12.0,1024.0,81.0,2.0,,0.0,
3379,2019-04-21 18:00:00,Medium,35.1,43.5,82.9,LIGHT,18.0,1008.0,77.0,3.0,nuvens dispersas,0.0,
